0.013640403747558594,0.012344837188720705,0.015009641647338869,0.013213872909545898,0.012398242950439451,0.01369333267211914,0.012806177139282228,0.013156414031982422,0.015978336334228516,0.013154268264770508,0.015162467956542969,0.012609004974365234,0.015427112579345703,0.01544785499572754,0.014993906021118162
0.01704859733581543,0.017047643661499023,0.018762826919555664,0.018746137619018555,0.018723249435424805,0.01851892471313477,0.01860570907592773,0.01891183853149414,0.014834403991699219,0.014947891235351562,0.012184381484985352,0.007730722427368164,0.01987743377685547,0.01960611343383789,0.019895553588867188
0.02855205535888672,0.029549598693847656,0.029736757278442383,0.04308819770812988,0.0279998779296875,0.03032922744750977,0.027863264083862305,0.02939629554748535,0.02809047698974609,0.02740001678466797,0.02959156036376953,0.029131650924682617,0.026395797729492188,0.033724308013916016,0.04388070106506349
0.17213940620422366,0.15426206588745114,0.14470767974853516,0.0035200119018554688,0.003094911575317383,0.13496732711791992,0.13701987266540527,0.13599371910095215,0.13427257537841794,0.1343221664428711,0.1342024803161621,0.001508951187133789,0.13712716102600098,0.13266563415527344,0.13289475440979004
0.3376455307006836,0.3377730846405029,0.3366773128509521,1.36212420463562,1.3508710861206057,0.3392527103424072,0.3264901638031006,0.32706761360168457,0.3108375072479248,0.28990530967712397,0.3424375057220459,0.3426313400268555,0.344393253326416,0.3752238750457764,0.3401038646697998
0.051105737686157234,0.04971146583557129,0.050379276275634766,0.05039191246032715,0.04933977127075195,0.050212621688842766,0.05344319343566895,0.05028939247131349,0.039981842041015625,0.039643287658691406,0.034094810485839844,0.0210418701171875,0.04924821853637695,0.04982137680053711,0.050713300704956055
0.10237789154052734,0.10314130783081056,0.10092997550964357,0.10167074203491212,0.09198784828186037,0.10331130027770996,0.10309696197509766,0.10662221908569336,0.09081244468688963,0.0965735912322998,0.08448505401611328,0.06937551498413086,0.10384583473205566,0.10270404815673828,0.10454869270324707
0.028322935104370117,0.028188467025756836,0.027731657028198242,0.028104782104492188,0.02854156494140625,0.032601356506347656,0.02817249298095703,0.031055212020874023,0.029581308364868164,0.029901027679443363,0.02980804443359375,0.02660083770751953,0.029825448989868164,0.02837061882019043,0.028828859329223636
0.012247085571289062,0.015228509902954103,0.014712333679199219,0.014893054962158203,0.014997482299804688,0.013311147689819336,0.013234376907348631,0.012920141220092772,0.014937400817871094,0.013966560363769531,0.013181686401367188,0.014188051223754885,0.014898061752319338,0.014505624771118162,0.01549410820007324
0.017276763916015625,0.017348527908325195,0.01880049705505371,0.01854109764099121,0.018561124801635742,0.01857733726501465,0.0178525447845459,0.01874375343322754,0.014612913131713869,0.014129400253295897,0.011806726455688477,0.009498119354248049,0.019457101821899414,0.019851207733154297,0.020847797393798828
0.02875638008117676,0.029082536697387695,0.027360200881958008,0.02894282341003418,0.028691768646240238,0.02737116813659668,0.02737259864807129,0.028528928756713867,0.026921510696411133,0.02800607681274414,0.027611970901489258,0.02769374847412109,0.02883791923522949,0.02836751937866212,0.028216123580932617
0.1577448844909668,0.14834046363830564,0.13730573654174805,0.0034635066986083984,0.0034973621368408203,0.13399863243103027,0.13129115104675293,0.13391780853271484,0.13149213790893555,0.13283944129943848,0.12718582153320312,0.12848782539367676,0.1300036907196045,0.13248229026794436,0.1316697597503662
0.33689212799072266,0.3335387706756592,0.3300700187683105,1.3435966968536377,1.2996134757995603,0.3257894515991211,0.3085918426513672,0.3143811225891113,0.3039216995239258,0.2812063694000244,0.33344078063964844,0.33235907554626465,0.3308870792388916,0.3301272392272949,0.32980990409851074
0.04984736442565918,0.04813957214355469,0.04776597023010254,0.04907488822937012,0.05022692680358887,0.048248291015625,0.050333499908447266,0.050116777420043945,0.03989553451538086,0.03903388977050781,0.0312039852142334,0.02240180969238281,0.048200130462646484,0.04921078681945802,0.04853224754333496
